Element,Wavelength,Z number,1s,2s,2p,3s,3p,3d,4s,4p,4d,4f,5s,5p,5d,6s,6p,Multiplicity,Term,Parity,J,E lower,1s,2s,2p,3s,3p,3d,4s,4p,4d,4f,5s,5p,5d,6s,6p,6d,7s,7p,7d,8s,8p,8d,9s,10s,Multiplicity,Term,Parity,J,E upper,T,w (A),d (A),
Cl,774.497,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,0.5,72827.038,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,85735.091,9500,,0.641509434,
Cl,754.707,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,1.5,72488.568,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,85735.091,10000,1.486486486,,
Cl,754.707,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,1.5,72488.568,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,85735.091,9500,,0.641509434,
Cl,725.662,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,71958.363,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,85735.091,10000,2.567567568,,
Cl,725.662,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,71958.363,2,2,6,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,85735.091,9500,,0.641509434,
Cl,438.975,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,71958.363,2,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,3.5,94732.3,10000,2.675675676,,
Cl,438.975,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,71958.363,2,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,3.5,94732.3,9500,,1.132075472,
Cl,420.967,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,71958.363,2,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,1.5,95706.534,10000,2.594594595,,
Cl,432.335,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,1.5,72488.568,2,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,95612.357,10000,2.594594595,,
Cl,422.642,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,4,P,1,2.5,71958.363,2,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,95612.357,10000,2.486486486,,
Cl,460.098,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,2,P,1,0.5,74865.667,2,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,96594.096,10000,3.594594595,,
Cl,460.098,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,2,P,1,0.5,74865.667,2,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,96594.096,11600,4.2,,
Cl,452.619,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,2,P,1,1.5,74225.846,2,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,96313.33,10000,3.027027027,,
Cl,452.619,17,2,2,6,2,4,0,1,0,0,0,0,0,0,0,0,2,P,1,1.5,74225.846,2,2,6,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,96313.33,9500,,1.320754717,
Cu,510.554,29,2,2,6,2,6,9,2,0,0,0,0,0,0,0,0,2,D,1,2.5,11202.618,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,30783.697,10000,0.43,0.067,
Cu,578.213,29,2,2,6,2,6,9,2,0,0,0,0,0,0,0,0,2,D,1,1.5,13245.443,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,30535.324,10000,0.72,0.076,
Cu,793.313,29,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,2,P,0,0.5,30535.324,2,2,6,2,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,43137.229,10000,3.2,0.71,
Cu,809.263,29,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,2,P,0,1.5,30783.697,2,2,6,2,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,43137.229,10000,2.93,0.57,
Cu,448.035,29,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,2,P,0,0.5,30535.324,2,2,6,2,6,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,52848.751,10000,2.4,,
Cu,453.078,29,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,2,P,0,1.5,30783.697,2,2,6,2,6,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,52848.751,10000,2.21,0.57,
Cu,515.324,29,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,2,P,0,0.5,30535.324,2,2,6,2,6,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,49935.195,10000,1.9,-0.27,
Cu,521.82,29,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,2,P,0,1.5,30783.697,2,2,6,2,6,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,2.5,49942.051,10000,2.2,-0.3,
Cu,522.007,29,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,2,P,0,1.5,30783.697,2,2,6,2,6,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,49935.195,10000,2.2,-0.3,
Cu,402.263,29,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,2,P,0,0.5,30535.324,2,2,6,2,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,D,1,1.5,55387.667,10000,4.31,1.95,
Cu,406.264,29,2,2,6,2,6,10,0,1,0,0,0,0,0,0,0,2,P,0,1.5,30783.697,2,2,6,2,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,D,1,2.5,55391.297,10000,4.19,1.74,
Cu,427.511,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,P,0,2.5,39018.69,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,3.5,62403.332,10000,0.8,0.3,
Cu,427.511,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,P,0,2.5,39018.69,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,3.5,62403.332,20000,0.44,,
Cu,437.82,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,P,0,1.5,40114.01,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,2.5,62948.26,20000,0.67,,
Cu,450.937,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,F,0,1.5,42302.58,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,0.5,64472.35,20000,0.91,,
Cu,453.97,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,F,0,2.5,41562.93,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,1.5,63584.65,10000,1.8,0.19,
Cu,453.97,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,F,0,2.5,41562.93,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,1.5,63584.65,20000,0.88,,
Cu,458.697,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,F,0,3.5,41153.47,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,2.5,62948.26,10000,1.4,,
Cu,458.697,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,F,0,3.5,41153.47,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,2.5,62948.26,20000,0.76,,
Cu,465.112,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,F,0,4.5,40909.16,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,3.5,62403.332,10000,0.87,0.13,
Cu,465.112,29,2,2,6,2,6,9,1,1,0,0,0,0,0,0,0,4,F,0,4.5,40909.16,2,2,6,2,6,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,1,3.5,62403.332,20000,0.58,,
F,742.5645,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,0,0.5,116143.58,14000,0.43,,
F,748.2723,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,0,1.5,116040.88,14000,0.43,,
F,751.4919,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,0.5,102840.38,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,0,0.5,116143.58,14000,0.43,,
F,755.2235,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,0,2.5,115917.91,14000,0.43,,
F,757.3384,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,0.5,102840.38,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,0,1.5,116040.88,14000,0.43,,
F,733.196,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,0,1.5,116040.88,10000,0.513513514,,
F,733.196,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,0,1.5,116040.88,9700,,0.029032258,
F,739.869,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,P,0,2.5,115917.91,9700,,0.029032258,
F,677.3984,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,2.5,117164.01,14000,0.41,,
F,679.5528,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,0.5,117391.95,14000,0.41,,
F,683.4264,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,1.5,117308.56,14000,0.41,,
F,685.603,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,3.5,116987.39,14000,0.41,,
F,687.0215,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,0.5,102840.38,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,0.5,117391.95,14000,0.41,,
F,690.2475,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,2.5,117164.01,14000,0.41,,
F,690.9816,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,0.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,1.5,117308.56,14000,0.41,,
F,690.9816,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,0.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,1.5,117308.56,10000,0.513513514,,
F,690.9816,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,0.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,1.5,117308.56,9800,,0.165079365,
F,690.2475,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,2.5,117164.01,10000,0.513513514,,
F,690.2475,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,2.5,117164.01,9800,,0.165079365,
F,685.603,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,3.5,116987.39,10000,0.513513514,,
F,685.603,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,3.5,116987.39,9800,,0.165079365,
F,683.4264,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,D,0,1.5,117308.56,10000,0.513513514,,
F,623.9651,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,14000,0.47,,
F,634.8508,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,14000,0.47,,
F,641.1365,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,14000,0.47,,
F,641.1365,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,12700,0.48,,
F,641.1365,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,10000,0.594594595,,
F,634.8508,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,12700,0.49,,
F,634.8508,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,10000,0.567567568,,
F,634.8508,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,1.5,102680.44,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,9800,,0.26031746,
F,623.9651,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,10000,0.567567568,,
F,623.9651,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,4,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,0,1.5,118427.82,9800,,0.253968254,
F,775.4696,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104731.05,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,2.5,117622.92,14000,0.6,,
F,780.022,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,0.5,105056.28,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,1.5,117872.92,14000,0.6,,
F,775.4696,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104731.05,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,2.5,117622.92,10000,0.702702703,,
F,748.916,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,0.5,105056.28,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,0,0.5,118405.27,14000,0.73,,
F,696.6349,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104731.05,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,119081.82,14000,0.62,,
F,703.7469,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104731.05,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,118939.8,14000,0.62,,
F,712.789,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,0.5,105056.28,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,0.5,119081.82,14000,0.62,,
F,703.7469,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104731.05,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,118939.8,10000,0.72972973,,
F,703.7469,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104731.05,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,P,0,1.5,118939.8,9800,,0.26984127,
F,656.9694,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,2.5,102405.71,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,2.5,117622.92,14000,0.47,,
F,658.0389,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104731.05,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,1.5,117872.92,14000,0.47,,
F,665.0405,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,0.5,105056.28,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,1.5,117872.92,14000,0.47,,
F,669.0481,9,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,2,P,1,1.5,104731.05,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,D,0,2.5,117622.92,14000,0.47,,
Ga,403.41,31,2,2,6,2,6,10,2,1,0,0,0,0,0,0,0,2,P,0,0.5,0,2,2,6,2,6,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,24788.53,5000,0.196,,
Ga,417.32,31,2,2,6,2,6,10,2,1,0,0,0,0,0,0,0,2,P,0,1.5,826.19,2,2,6,2,6,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,S,1,0.5,24788.53,5000,0.192,,
Ga,641.52,31,2,2,6,2,6,10,2,0,0,0,1,0,0,0,0,2,S,1,0.5,24788.53,2,2,6,2,6,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,P,0,0.5,40376.45,5000,17.4,,
Ga,639.83,31,2,2,6,2,6,10,2,0,0,0,1,0,0,0,0,2,S,1,0.5,24788.53,2,2,6,2,6,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,P,0,1.5,40417.62,5000,16,,
Ge,275.459,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,3,P,1,2,1409.9609,2,2,6,2,6,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,1,37702.3054,12450,0.089298246,,
Ge,270.962,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,3,P,1,1,557.1341,2,2,6,2,6,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,0,37451.6893,12450,0.076140351,,
Ge,265.157,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,3,P,1,0,0,2,2,6,2,6,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,1,37702.3054,12450,0.062807018,,
Ge,265.117,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,3,P,1,2,1409.9609,2,2,6,2,6,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,39117.9021,12450,0.073859649,,
Ge,259.253,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,3,P,1,1,557.1341,2,2,6,2,6,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,39117.9021,12450,0.079298246,,
Ge,312.482,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,1,D,1,2,7125.2989,2,2,6,2,6,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,39117.9021,12450,0.110175439,,
Ge,303.907,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,1,D,1,2,7125.2989,2,2,6,2,6,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,40020.5604,12450,0.109122807,,
Ge,422.656,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,1,S,1,0,16367.3332,2,2,6,2,6,10,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,40020.5604,12450,0.142982456,,
Ge,241.737,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,1,D,1,2,7125.2989,2,2,6,2,6,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,0,2,48480.048,12450,0.077192982,,
Ge,274.043,32,2,2,6,2,6,10,2,2,0,0,0,0,0,0,0,1,S,1,0,16367.3332,2,2,6,2,6,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,52847.215,12450,0.101403509,,
He,205.813,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,166277.4401,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,171134.8969,34800,9.4,,
He,728.135,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,171134.8969,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,S,1,0,184864.8293,34800,8.5,,
He,667.815,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,171134.8969,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,1,2,186104.9667,26000,8.732394366,,
He,667.815,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,P,0,1,171134.8969,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D,1,2,186104.9667,35000,7.098765432,,
He,706.517714,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,P,0,2,169086.7665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,1,1,183236.7917,34800,5.1,,
In,572.768,49,2,2,6,2,6,10,2,6,10,0,2,0,0,1,0,2,S,1,0.5,24372.957,2,2,6,2,6,10,2,6,10,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,P,0,0.5,41827.1,5000,56,,
Hg,404.657,80,2,2,6,2,6,10,2,6,10,14,2,6,10,1,1,3,P,0,0,37644.982,2,2,6,2,6,10,2,6,10,14,2,6,10,1,0,0,1,0,0,0,0,0,0,0,3,S,1,1,62350.325,6000,0.28,,
Hg,435.834,80,2,2,6,2,6,10,2,6,10,14,2,6,10,1,1,3,P,0,1,39412.237,2,2,6,2,6,10,2,6,10,14,2,6,10,1,0,0,1,0,0,0,0,0,0,0,3,S,1,1,62350.325,6000,0.28,,
Hg,546.075,80,2,2,6,2,6,10,2,6,10,14,2,6,10,1,1,3,P,0,2,44042.909,2,2,6,2,6,10,2,6,10,14,2,6,10,1,0,0,1,0,0,0,0,0,0,0,3,S,1,1,62350.325,6000,0.67,,
O,394.7295,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,2,73768.2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,3,99094.837,11580,1.561712846,0.125944584,
O,394.7295,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,2,73768.2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,3,99094.837,12500,1.530612245,0.114795918,
O,394.7295,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,2,73768.2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,3,99094.837,13570,1.451247166,,
O,394.748,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,2,73768.2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,99093.641,11580,1.561712846,0.125944584,
O,394.748,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,S,0,2,73768.2,2,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,P,1,2,99093.641,12500,1.530612245,0.114795918,
